segment_id,asset_name,target_asset_es,line_id,speaker_locked,translation_ru
dialogue:SPY_MadsCasePt4 (en-US):line:0a279ca,SPY_MadsCasePt4 (en-US),NEW_es_SPY_MadsCasePt4,line:0a279ca,Guy,"Подождите, студенты… Ни одна из этих деталей не имеет отношения к рухнувшему насесту Горацио…"
dialogue:SPY_MadsCasePt4 (en-US):line:092e4ac,SPY_MadsCasePt4 (en-US),NEW_es_SPY_MadsCasePt4,line:092e4ac,Mads,"Разумеется, нет! Они были для чего-то другого, дуболомы."
dialogue:SPY_MadsCasePt4 (en-US):line:040188c,SPY_MadsCasePt4 (en-US),NEW_es_SPY_MadsCasePt4,line:040188c,Mads,"Детали, которые я... <i>одолжила</i>, были для общественной фонтанной установки, ладно?"
dialogue:SPY_MadsCasePt4 (en-US):line:00764d4,SPY_MadsCasePt4 (en-US),NEW_es_SPY_MadsCasePt4,line:00764d4,Mads,"Горацио отказывал мне в каждой просьбе, так что мне не оставалось ничего, кроме как достать их самой."
dialogue:SPY_MadsCasePt4 (en-US):line:04ab924,SPY_MadsCasePt4 (en-US),NEW_es_SPY_MadsCasePt4,line:04ab924,Mads,У этого человека всегда только более крупные ракеты и всё более изощрённые смертельные ловушки…
dialogue:SPY_MadsCasePt5 (en-US):line:072e9b0,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:072e9b0,YoungSandy,"Профессор Монстронг, вы сами спроектировали этот фонтан?"
dialogue:SPY_MadsCasePt5 (en-US):line:08ebcb8,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:08ebcb8,Mads,"Какой вопрос… Уф! Конечно, я!"
dialogue:SPY_MadsCasePt5 (en-US):line:03709b5,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:03709b5,YoungEel,Ты уверена? Потому что это странно — собирать такую штуку на медных болтах! Они же заржавеют!
dialogue:SPY_MadsCasePt5 (en-US):line:08ce3c3,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:08ce3c3,Mads,"Что случилось? Я думала, мы на «ты», пацан!"
dialogue:SPY_MadsCasePt5 (en-US):line:0b16c10,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:0b16c10,YoungEel,"Ни в жизнь, Монстронг. Те детали, что ты украла, были не для фонтана."
dialogue:SPY_MadsCasePt5 (en-US):line:08b3287,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:08b3287,YoungEel,"Они были для чего-то более личного. Для проекта, который ты хотела держать при себе."
dialogue:SPY_MadsCasePt5 (en-US):line:04e1107,SPY_MadsCasePt5 (en-US),NEW_es_SPY_MadsCasePt5,line:04e1107,YoungSandy,"И я готова поспорить на свой Знак побегу, что этот чертёж сейчас у тебя в ящике с инструментами…"
dialogue:SPY_MadsCasePt6 (en-US):line:0bbe273,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:0bbe273,Horatio,"То есть ты говоришь, что <i>разобрал</i> мой курс, чтобы <i>тюнинговать</i> свою <i>машину!?</i>"
dialogue:SPY_MadsCasePt6 (en-US):line:060a344,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:060a344,Horatio,Монстронг!!
dialogue:SPY_MadsCasePt6 (en-US):line:0584f08,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:0584f08,Mads,"Вот и вся суть, но я не вижу в этом проблемы. Мероприятие уже закончилось."
dialogue:SPY_MadsCasePt6 (en-US):line:0ef971f,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:0ef971f,Guy,Уже…
dialogue:SPY_MadsCasePt6 (en-US):line:0273c4b,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:0273c4b,Chef,Закончилось!?
dialogue:SPY_MadsCasePt6 (en-US):line:05c3251,SPY_MadsCasePt6 (en-US),NEW_es_SPY_MadsCasePt6,line:05c3251,Mads,"Вы все такие <i>тупые</i>. Ил, Сэнди, я уверена, что вы это видите."
dialogue:SPY_MadsCasePt7 (en-US):line:08063c1,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:08063c1,YoungSandy,"Шкафы уже были открыты, когда сделали этот снимок!"
dialogue:SPY_MadsCasePt7 (en-US):line:0ea9f42,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:0ea9f42,Horatio,Ну и ну! Ладно...
dialogue:SPY_MadsCasePt7 (en-US):line:067d648,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:067d648,Horatio,"Стоимость этих деталей будет вычтена из твоей следующей зарплаты, Монстронг."
dialogue:SPY_MadsCasePt7 (en-US):line:013b78a,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:013b78a,Horatio,"Но, возможно, ты не холоднокровная убийца..."
dialogue:SPY_MadsCasePt7 (en-US):line:08e928a,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:08e928a,Horatio,"Ты просто бесчувственная недовольная, у которой безосновательная неприязнь к начальству!"
dialogue:SPY_MadsCasePt7 (en-US):line:0865c8a,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:0865c8a,Horatio,Но один вопрос всё ещё не даёт мне покоя...
dialogue:SPY_MadsCasePt7 (en-US):line:0cad76b,SPY_MadsCasePt7 (en-US),NEW_es_SPY_MadsCasePt7,line:0cad76b,Horatio,<i>Кто чёрт возьми пытается меня убить?!</i>
dialogue:SPY_Outro (en-US):line:03e1be8,SPY_Outro (en-US),NEW_es_SPY_Outro,line:03e1be8,Horatio,Ха-ха! Я победил! Никакого взрывного финала для тебя! Что скажешь в своё оправдание?
dialogue:SPY_Outro (en-US):line:05b990a,SPY_Outro (en-US),NEW_es_SPY_Outro,line:05b990a,Chef,Я...
dialogue:SPY_Outro (en-US):line:082d3f9,SPY_Outro (en-US),NEW_es_SPY_Outro,line:082d3f9,Horatio,Риторический вопрос!
dialogue:SPY_Outro (en-US):line:034a815,SPY_Outro (en-US),NEW_es_SPY_Outro,line:034a815,Chef,"Мне нечего сказать... по крайней мере, не тебе, <i>директор</i>."
dialogue:SPY_Outro (en-US):line:0baa240,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0baa240,Chef,Но Сэнди и Илу... у меня есть совет.
dialogue:SPY_Outro (en-US):line:01bdc56,SPY_Outro (en-US),NEW_es_SPY_Outro,line:01bdc56,Chef,"Пожалуйста. <i>Пожалуйста</i>. Вы — будущее этой Академии. Станьте лучше. Лучше, чем этот директор."
dialogue:SPY_Outro (en-US):line:0d41cea,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0d41cea,Chef,"Лучше, чем я..."
dialogue:SPY_Outro (en-US):line:0711037,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0711037,YoungEel,"Планка не очень высокая, Кэллион... но, полагаю, договорились."
dialogue:SPY_Outro (en-US):line:0113e27,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0113e27,YoungSandy,Ты подошёл к делу совсем неправильно... но мы постараемся изо всех сил.
dialogue:SPY_Outro (en-US):line:01bab48,SPY_Outro (en-US),NEW_es_SPY_Outro,line:01bab48,Horatio,"Прощай, <i>предатель</i>!"
dialogue:SPY_Outro (en-US):line:0928d9c,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0928d9c,Horatio,"И вот как нужно поступать с убийцей, дети! Всё сложилось идеально."
dialogue:SPY_Outro (en-US):line:008649b,SPY_Outro (en-US),NEW_es_SPY_Outro,line:008649b,Mads,*Хм.* Ты пять раз чуть не погиб в этом семестре. И едва не взорвал школу.
dialogue:SPY_Outro (en-US):line:0256bc6,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0256bc6,Guy,"Да, Виндзор. Не говоря уже о том, что ты очернил мою репутацию безосновательными обвинениями!"
dialogue:SPY_Outro (en-US):line:02aaead,SPY_Outro (en-US),NEW_es_SPY_Outro,line:02aaead,Guy,"Ты уверен в этом, приятель? Тебя чуть не убили... раза пять, наверное."
dialogue:SPY_Outro (en-US):line:06dfd0f,SPY_Outro (en-US),NEW_es_SPY_Outro,line:06dfd0f,Mads,"И ты позволил этим двоим убедить себя, что во всём виновата <i>я</i>."
dialogue:SPY_Outro (en-US):line:01041f2,SPY_Outro (en-US),NEW_es_SPY_Outro,line:01041f2,Mads,"*Хм.* Ты пять раз чуть не погиб в этом семестре. Не говоря уже о том, что тебе понадобились дети, чтобы разобраться во всём."
dialogue:SPY_Outro (en-US):line:05927f3,SPY_Outro (en-US),NEW_es_SPY_Outro,line:05927f3,Guy,"Не твоя лучшая работа, приятель."
dialogue:SPY_Outro (en-US):line:0c21dda,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0c21dda,,Ты не должен видеть этот текст.
dialogue:SPY_Outro (en-US):line:0029086,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0029086,Horatio,"Ах, э-э, да, ну... полагаю, вы отчасти правы... возможно, мне стоит немного задуматься о себе."
dialogue:SPY_Outro (en-US):line:0bb3d87,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0bb3d87,Horatio,"Но в одном я был абсолютно прав — в том, что доверился вам двоим."
dialogue:SPY_Outro (en-US):line:0c20eae,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0c20eae,Horatio,"Продолжайте в том же духе... однажды, возможно, вам поставят памятник."
dialogue:SPY_Outro (en-US):line:0fe035c,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0fe035c,YoungSandy,Так...
dialogue:SPY_Outro (en-US):line:0543435,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0543435,YoungSandy,Что дальше для Ила Барнса? Я имею в виду после выпуска.
dialogue:SPY_Outro (en-US):line:0381ad4,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0381ad4,YoungEel,Честно? Пока ничего не зовёт меня.
dialogue:SPY_Outro (en-US):line:0c1be65,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0c1be65,YoungEel,"Но спасение школы? По-настоящему почувствовал, что впервые применил свои навыки во благо. Как будто сделал что-то действительно важное."
dialogue:SPY_Outro (en-US):line:02be588,SPY_Outro (en-US),NEW_es_SPY_Outro,line:02be588,YoungEel,"А ты? Ставлю, у тебя всё уже спланировано. Чёрт возьми, ты, наверное, будешь управлять этим местом когда-нибудь."
dialogue:SPY_Outro (en-US):line:0e4d2a0,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0e4d2a0,YoungSandy,"Ха! Ни за что. После того, что случилось с директором Виндзором…"
dialogue:SPY_Outro (en-US):line:0473926,SPY_Outro (en-US),NEW_es_SPY_Outro,line:0473926,YoungSandy,Мне бы ни за какие деньги не стать руководителем Академии побегов.
dialogue:SPY_WrongEvidence (en-US):line:06282c6,SPY_WrongEvidence (en-US),NEW_es_SPY_WrongEvidence,line:06282c6,Horatio,"Конечно! Всё <i>ровно</i> так, как я и подозревал…"
dialogue:SPY_WrongEvidence (en-US):line:06e74a4,SPY_WrongEvidence (en-US),NEW_es_SPY_WrongEvidence,line:06e74a4,Horatio,"Эти улики без тени сомнения доказывают, что… э-э…"
dialogue:SPY_WrongEvidence (en-US):line:06b4925,SPY_WrongEvidence (en-US),NEW_es_SPY_WrongEvidence,line:06b4925,Horatio,"Погодите. Что это за хрень? Вы что, специально мне эту бумажку дали…?"
dialogue:SPY_WrongEvidence (en-US):line:03b566a,SPY_WrongEvidence (en-US),NEW_es_SPY_WrongEvidence,line:03b566a,YoungSandy,Э-э…
dialogue:TBT_Intro (en-US):line:086a8e5,TBT_Intro (en-US),TBT_Intro (es),line:086a8e5,Jeb,"Слушай, здорово, что Ил вернулся, правда? У меня на стене висел его постер, пока мне не исполнилось двадцать семь. Будет весело, когда он тут!"
dialogue:TBT_Intro (en-US):line:0f5ce7e,TBT_Intro (en-US),TBT_Intro (es),line:0f5ce7e,Jeb,"Кстати, у меня кое-что для тебя. С того дня в «Трешере» я чувствую себя на подъёме."
dialogue:TBT_Intro (en-US):line:0b2656a,TBT_Intro (en-US),TBT_Intro (es),line:0b2656a,Jeb,Так что я решил попробовать смастерить маленькую загадку с приятным призом — молочным коктейлем!
dialogue:TBT_Intro (en-US):line:02e0020,TBT_Intro (en-US),TBT_Intro (es),line:02e0020,Jeb,"Посмотри, сможешь ли ты её решить, пока коктейль не превратился в жидкую кашу!"
dialogue:TBT_MidwayCutscene (en-US):line:05bd3a0,TBT_MidwayCutscene (en-US),TBT_MidwayCutscene (es),line:05bd3a0,Jeb,Э-э… всё в порядке? Ты выглядишь немного… неважно.
dialogue:TBT_MidwayCutscene (en-US):line:094bea7,TBT_MidwayCutscene (en-US),TBT_MidwayCutscene (es),line:094bea7,Eel,"Хм, может, потому что они пьют отравленный коктейль."
dialogue:TBT_MidwayCutscene (en-US):line:0da8706,TBT_MidwayCutscene (en-US),TBT_MidwayCutscene (es),line:0da8706,Jeb,Ты его отравил?! Н-но зачем? Я же готовил его с любовью!
dialogue:TBT_MidwayCutscene (en-US):line:0b6a416,TBT_MidwayCutscene (en-US),TBT_MidwayCutscene (es),line:0b6a416,Eel,"Обед — не повод расслабляться! Ты что, думаешь, побег берёт перерыв?"
dialogue:TBT_MidwayCutscene (en-US):line:0036ccc,TBT_MidwayCutscene (en-US),TBT_MidwayCutscene (es),line:0036ccc,Eel,Лучше поспеши с противоядием. Эта штука совсем не полезна для селезёнки.
dialogue:TBT_Outro (en-US):line:0a3411e,TBT_Outro (en-US),TBT_Outro (es),line:0a3411e,Jeb,"Вау, я уж было подумал, что ты сдох."
dialogue:TBT_Outro (en-US):line:09f97ef,TBT_Outro (en-US),TBT_Outro (es),line:09f97ef,Eel,"Хорошая работа. Мне, наверное, кажется, что я слишком строгий, но если хочешь пройти отбор в Комнату соперников, будь готов к паре сюрпризов."
dialogue:TBT_Outro (en-US):line:0c08979,TBT_Outro (en-US),TBT_Outro (es),line:0c08979,Eel,"Прости, что прибрал к рукам твою загадку, Джеб. Ты же понимаешь."
dialogue:TBT_Outro (en-US):line:097d73e,TBT_Outro (en-US),TBT_Outro (es),line:097d73e,Jeb,Я больше никогда не смогу пить клубнику…
dialogue:TDA_Intro (en-US):line:095044f,TDA_Intro (en-US),TDA_Intro (es),line:095044f,Coach,"Бламми! Ну что, раз уж я привлёк ваше внимание..."
dialogue:TDA_Intro (en-US):line:0376e21,TDA_Intro (en-US),TDA_Intro (es),line:0376e21,Coach,"Ладно!! Слушай сюда, загадочники!"
dialogue:TDA_Intro (en-US):line:0a85673,TDA_Intro (en-US),TDA_Intro (es),line:0a85673,Coach,"Ладно, я тут не молодею — собираемся!"
dialogue:TDA_Intro (en-US):line:011f7f1,TDA_Intro (en-US),TDA_Intro (es),line:011f7f1,Coach,Сегодня большой день!! Время турнира!
dialogue:TDA_Intro (en-US):line:0997d64,TDA_Intro (en-US),TDA_Intro (es),line:0997d64,Coach,Собирайтесь вокруг Йоаха!
dialogue:TDA_Intro (en-US):line:040722c,TDA_Intro (en-US),TDA_Intro (es),line:040722c,Coach,Пора для предстартовой мотивации!
dialogue:TDA_Intro (en-US):line:06087df,TDA_Intro (en-US),TDA_Intro (es),line:06087df,Coach,"Собирайтесь, ребята!"
dialogue:TDA_Intro (en-US):line:0208733,TDA_Intro (en-US),TDA_Intro (es),line:0208733,Coach,Все замолчали! Я пытаюсь вас тренировать!
dialogue:TDA_Intro (en-US):line:09d2f2a,TDA_Intro (en-US),TDA_Intro (es),line:09d2f2a,Coach,"Пора показать, на что вы способны!"
dialogue:TDA_Intro (en-US):line:09bbfe5,TDA_Intro (en-US),TDA_Intro (es),line:09bbfe5,Coach,Ура! Сегодня день игры!
