segment_id,asset_name,target_asset_es,cue_number,translation_ru
subtitle:Jeb_TBT_UnlockTastyTreat_Alt:1,Jeb_TBT_UnlockTastyTreat_Alt,Jeb_TBT_UnlockTastyTreat_Alt_es,1,[ДЖЕБ] Давай! Попробуй разблокировать мой вкусный десерт!
subtitle:Jeb_TBT_WhoToastsDonut:1,Jeb_TBT_WhoToastsDonut,Jeb_TBT_WhoToastsDonut_es,1,[ДЖЕБ] Кто вообще поджаривает пончик?!
subtitle:Jeb_TBT_WhyMilkshakeEel:1,Jeb_TBT_WhyMilkshakeEel,Jeb_TBT_WhyMilkshakeEel_es,1,"[ДЖЕБ] Но почему это должен был быть мой молочный коктейль, Ил?"
subtitle:Jeb_TUT_EscapeAcademy:1,Jeb_TUT_EscapeAcademy,Jeb_TUT_EscapeAcademy_es,1,[ДЖЕБ] Академия побегов!
subtitle:Jeb_TUT_HoldOnTight:1,Jeb_TUT_HoldOnTight,Jeb_TUT_HoldOnTight_es,1,"[ДЖЕБ] Держитесь крепче, все! Следующая остановка…"
subtitle:Jeb_UNP_ActivatedNotGood_Alt:1,Jeb_UNP_ActivatedNotGood_Alt,Jeb_UNP_ActivatedNotGood_Alt_es,1,[ДЖЕБ] Активирован?! Это плохо!
subtitle:Jeb_UNP_ActivatedNotGood_Alt:2,Jeb_UNP_ActivatedNotGood_Alt,Jeb_UNP_ActivatedNotGood_Alt_es,2,Просто... сохраняй спокойствие! Ты справишься!
subtitle:Jeb_UNP_AlreadyHydrated:1,Jeb_UNP_AlreadyHydrated,Jeb_UNP_AlreadyHydrated_es,1,[ДЖЕБ] Хватит воды! Вы и так уже напились!
subtitle:Jeb_UNP_DontBreathWater:1,Jeb_UNP_DontBreathWater,Jeb_UNP_DontBreathWater_es,1,"[ДЖЕБ] Просто... что бы вы ни делали, не дышите водой!"
subtitle:Jeb_UNP_DontPanic:1,Jeb_UNP_DontPanic,Jeb_UNP_DontPanic_es,1,"[ДЖЕБ] Ладно, не паникуйте. По одному этажу за раз!"
subtitle:Jeb_UNP_IDidntDrownYou:1,Jeb_UNP_IDidntDrownYou,Jeb_UNP_IDidntDrownYou_es,1,[ДЖЕБ] Боже мой! Я вас не утопил! Я вас не утопил!!
subtitle:Jeb_UNP_ItsNotWorthIt:1,Jeb_UNP_ItsNotWorthIt,Jeb_UNP_ItsNotWorthIt_es,1,"[ДЖЕБ] Что бы вы там ни оставили, оно того не стоит!"
subtitle:Jeb_UNP_KeepItTogether:1,Jeb_UNP_KeepItTogether,Jeb_UNP_KeepItTogether_es,1,"[ДЖЕБ] Соберись, Джеб..! Они выберутся, все будет хорошо..!"
subtitle:Jeb_UNP_MindTheStuff:1,Jeb_UNP_MindTheStuff,Jeb_UNP_MindTheStuff_es,1,[ДЖЕБ] Не обращайте внимания на вещи повсюду-- я сейчас между квартирами. Сосредоточьтесь!
subtitle:Jeb_UNP_MindTheStuff:2,Jeb_UNP_MindTheStuff,Jeb_UNP_MindTheStuff_es,2,Сосредоточьтесь!
subtitle:Jeb_UNP_NoMyStuff:1,Jeb_UNP_NoMyStuff,Jeb_UNP_NoMyStuff_es,1,"[ДЖЕБ] О нет, мои вещи!"
subtitle:Jeb_UNP_NoTimeGuesswork:1,Jeb_UNP_NoTimeGuesswork,Jeb_UNP_NoTimeGuesswork_es,1,[ДЖЕБ] У нас нет времени на догадки!
subtitle:Jeb_UNP_WhatMessage:1,Jeb_UNP_WhatMessage,Jeb_UNP_WhatMessage_es,1,[ДЖЕБ] Сообщение?! Какое сообщение?! Я не слушал!
subtitle:Jeb_UNP_WishIStudied:1,Jeb_UNP_WishIStudied,Jeb_UNP_WishIStudied_es,1,"[ДЖЕБ] Черт... Жаль, что я не потратил время на изучение этих головоломок!"
subtitle:JuiceBot_USB_AllSystemsJuice:1,JuiceBot_USB_AllSystemsJuice,JuiceBot_USB_AllSystemsJuice_es,1,[СОК-БОТ] Все системы в соке.
subtitle:JuiceBot_USB_FavoriteFlavorBattery:1,JuiceBot_USB_FavoriteFlavorBattery,JuiceBot_USB_FavoriteFlavorBattery_es,1,[СОК-БОТ] Мой любимый вкус — батарейный.
subtitle:JuiceBot_USB_ImJuiced:1,JuiceBot_USB_ImJuiced,JuiceBot_USB_ImJuiced_es,1,[СОК-БОТ] Я в соке.
subtitle:JuiceBot_USB_JuiceIsBoost:1,JuiceBot_USB_JuiceIsBoost,JuiceBot_USB_JuiceIsBoost_es,1,[СОК-БОТ] Сок — это буст.
subtitle:JuiceBot_USB_JuiceItLoseIt:1,JuiceBot_USB_JuiceItLoseIt,JuiceBot_USB_JuiceItLoseIt_es,1,"[СОК-БОТ] Либо сок, либо провал."
subtitle:Liz_EXP_AcademyNeverExpelled:1,Liz_EXP_AcademyNeverExpelled,Liz_EXP_AcademyNeverExpelled_es,1,[ДОКТОР НЕМЕШ] Академия никогда не должна была меня отчислить!
subtitle:Liz_EXP_CalculationsInMind:1,Liz_EXP_CalculationsInMind,Liz_EXP_CalculationsInMind_es,1,[ДОКТОР НЕМЕШ] Делайте с нашими компьютерами что хотите!
subtitle:Liz_EXP_CalculationsInMind:2,Liz_EXP_CalculationsInMind,Liz_EXP_CalculationsInMind_es,2,ВСЕ САМЫЕ ВАЖНЫЕ РАСЧЕТЫ ПРОИЗВОДЯТСЯ
subtitle:Liz_EXP_CalculationsInMind:3,Liz_EXP_CalculationsInMind,Liz_EXP_CalculationsInMind_es,3,В МОЕЙ ГОЛОВЕ!
subtitle:Liz_EXP_ConverterEfficiency:1,Liz_EXP_ConverterEfficiency,Liz_EXP_ConverterEfficiency_es,1,[ДОКТОР НЕМЕШ] КПД конвертера составляет
subtitle:Liz_EXP_ConverterEfficiency:2,Liz_EXP_ConverterEfficiency,Liz_EXP_ConverterEfficiency_es,2,сто двадцать два процента! Ха-ха-ха!
subtitle:Liz_EXP_DareInterruptExperiment:1,Liz_EXP_DareInterruptExperiment,Liz_EXP_DareInterruptExperiment_es,1,[ДОКТОР НЕМЕШ] Ах!! Ты смеешь прервать мой эксперимент?!
subtitle:Liz_EXP_DareInterruptExperiment:2,Liz_EXP_DareInterruptExperiment,Liz_EXP_DareInterruptExperiment_es,2,Вон отсюда!
subtitle:Liz_EXP_DareYouStop:1,Liz_EXP_DareYouStop,Liz_EXP_DareYouStop_es,1,[ДОКТОР НЕМЕШ] Нет! Нет! Нет!!!
subtitle:Liz_EXP_DareYouStop:2,Liz_EXP_DareYouStop,Liz_EXP_DareYouStop_es,2,Как ты смеешь остановить меня на пороге научной славы!
subtitle:Liz_EXP_DisengageTheFailsaifes:1,Liz_EXP_DisengageTheFailsaifes,Liz_EXP_DisengageTheFailsaifes_es,1,"[ДОКТОР НЕМЕШ] Может, если отключить предохранители… да! Да!"
subtitle:Liz_EXP_MorePower:1,Liz_EXP_MorePower,Liz_EXP_MorePower_es,1,[ДОКТОР НЕМЕШ] Больше мощности!! Портал выдержит больше мощности!!
subtitle:Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy:1,Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy,Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy_es,1,[ДОКТОР НЕМЕШ] Больше мощности!! Портал выдержит больше мощности!!
subtitle:Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy:2,Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy,Liz_EXP_MorePower + Scientist1_EXP_HoldMuchEnergy_es,2,[УЧЁНЫЙ] Но доктор! Наше оборудование не рассчитано на такой объём энергии!
subtitle:Liz_EXP_Never:1,Liz_EXP_Never,Liz_EXP_Never_es,1,[ДОКТОР НЕМЕШ] Никогда!!
subtitle:Liz_EXP_PortalBeFed:1,Liz_EXP_PortalBeFed,Liz_EXP_PortalBeFed_es,1,[ДОКТОР НЕМЕШ] Портал голоден… и его нужно накормить!
subtitle:Liz_EXP_PortalItsBeautiful:1,Liz_EXP_PortalItsBeautiful,Liz_EXP_PortalItsBeautiful_es,1,[ДОКТОР НЕМЕШ] Мой портал… он прекрасен.
subtitle:Liz_EXP_QuitMeddling:1,Liz_EXP_QuitMeddling,Liz_EXP_QuitMeddling_es,1,"[ДОКТОР НЕМЕШ] Ах!! Перестань лезть в то, чего не понимаешь!"
subtitle:Liz_EXP_SteelYourselves:1,Liz_EXP_SteelYourselves,Liz_EXP_SteelYourselves_es,1,[ДОКТОР НЕМЕШ] Приготовьтесь!
subtitle:Liz_EXP_SteelYourselves:2,Liz_EXP_SteelYourselves,Liz_EXP_SteelYourselves_es,2,Мой эксперимент только начинается!
subtitle:Liz_EXP_ToiledForYears:1,Liz_EXP_ToiledForYears,Liz_EXP_ToiledForYears_es,1,"[ДОКТОР НЕМЕШ] Я трудилась годами, чтобы получить доступ к Измерению Захвата…"
subtitle:Liz_EXP_ToiledForYears:2,Liz_EXP_ToiledForYears,Liz_EXP_ToiledForYears_es,2,и вот этот день наконец настал!
subtitle:Liz_MSC_Annoyed:1,Liz_MSC_Annoyed,Liz_MSC_Annoyed_es,1,[ДОКТОР НЕМЕШ] *Раздражённо рычит*
subtitle:Liz_MSC_Betrayed:1,Liz_MSC_Betrayed,Liz_MSC_Betrayed_es,1,[ДОКТОР НЕМЕШ] *Раздражённо рычит*
subtitle:Liz_MSC_Chuckle:1,Liz_MSC_Chuckle,Liz_MSC_Chuckle_es,1,[ДОКТОР НЕМЕШ] *Смеётся безумно*
subtitle:Liz_MSC_Defeated:1,Liz_MSC_Defeated,Liz_MSC_Defeated_es,1,[ДОКТОР НЕМЕШ] *Стонет от поражения*
subtitle:Liz_MSC_Defeated_ALT:1,Liz_MSC_Defeated_ALT,Liz_MSC_Defeated_ALT_es,1,[ДОКТОР НЕМЕШ] *Стонет от поражения*
subtitle:Liz_MSC_Defiant:1,Liz_MSC_Defiant,Liz_MSC_Defiant_es,1,[ДОКТОР НЕМЕШ] *Вызывающе рычит*
subtitle:Liz_MSC_Determined:1,Liz_MSC_Determined,Liz_MSC_Determined_es,1,[ДОКТОР НЕМЕШ] *Решительно рычит*
subtitle:Liz_MSC_Envious:1,Liz_MSC_Envious,Liz_MSC_Envious_es,1,[ДОКТОР НЕМЕШ] *Завистливо рычит*
subtitle:Liz_MSC_ForScience:1,Liz_MSC_ForScience,Liz_MSC_ForScience_es,1,[ДОКТОР НЕМЕТ] Ради науки!
subtitle:Liz_MSC_Furious:1,Liz_MSC_Furious,Liz_MSC_Furious_es,1,[ДОКТОР НЕМЕТ] *Рычит*
subtitle:Liz_MSC_Furious_ALT:1,Liz_MSC_Furious_ALT,Liz_MSC_Furious_ALT_es,1,[ДОКТОР НЕМЕТ] *Рычит*
subtitle:Liz_MSC_Gasp:1,Liz_MSC_Gasp,Liz_MSC_Gasp_es,1,[ДОКТОР НЕМЕТ] *Ахает*
subtitle:Liz_MSC_GenuineLaugh:1,Liz_MSC_GenuineLaugh,Liz_MSC_GenuineLaugh_es,1,[ДОКТОР НЕМЕТ] *Хохочет в голос*
subtitle:Liz_MSC_Gleeful:1,Liz_MSC_Gleeful,Liz_MSC_Gleeful_es,1,[ДОКТОР НЕМЕТ] *Радостно восклицает*
subtitle:Liz_MSC_HelloEscapist:1,Liz_MSC_HelloEscapist,Liz_MSC_HelloEscapist_es,1,"[ДОКТОР НЕМЕТ] Приветствую, эскапист."
subtitle:Liz_MSC_Horrified:1,Liz_MSC_Horrified,Liz_MSC_Horrified_es,1,[ДОКТОР НЕМЕТ] *В ужасе*
subtitle:Liz_MSC_Inquisitive:1,Liz_MSC_Inquisitive,Liz_MSC_Inquisitive_es,1,[ДОКТОР НЕМЕТ] *Вопросительно хмыкает*
subtitle:Liz_MSC_ListenUp:1,Liz_MSC_ListenUp,Liz_MSC_ListenUp_es,1,[ДОКТОР НЕМЕТ] Слушай сюда!
subtitle:Liz_MSC_Mesmerized:1,Liz_MSC_Mesmerized,Liz_MSC_Mesmerized_es,1,[ДОКТОР НЕМЕТ] *Вздыхает от восхищения*
subtitle:Liz_MSC_No:1,Liz_MSC_No,Liz_MSC_No_es,1,[ДОКТОР НЕМЕТ] Нет--!
subtitle:Liz_MSC_Ouch:1,Liz_MSC_Ouch,Liz_MSC_Ouch_es,1,[ДОКТОР НЕМЕТ] Ай!
subtitle:Liz_MSC_Ouch2:1,Liz_MSC_Ouch2,Liz_MSC_Ouch2_es,1,[ДОКТОР НЕМЕТ] Ай!
subtitle:Liz_MSC_Ouch_ALT:1,Liz_MSC_Ouch_ALT,Liz_MSC_Ouch_ALT_es,1,[ДОКТОР НЕМЕТ] Ай!
subtitle:Liz_MSC_OutOfWay:1,Liz_MSC_OutOfWay,Liz_MSC_OutOfWay_es,1,[ДОКТОР НЕМЕТ] С дороги.
subtitle:Liz_MSC_Panicked:1,Liz_MSC_Panicked,Liz_MSC_Panicked_es,1,[ДОКТОР НЕМЕТ] *Паникует*
subtitle:Liz_MSC_Quiet:1,Liz_MSC_Quiet,Liz_MSC_Quiet_es,1,[ДОКТОР НЕМЕТ] Тихо!!
subtitle:Liz_MSC_Quiet_ALT:1,Liz_MSC_Quiet_ALT,Liz_MSC_Quiet_ALT_es,1,[ДОКТОР НЕМЕТ] Тихо!!
subtitle:Liz_MSC_Scoff:1,Liz_MSC_Scoff,Liz_MSC_Scoff_es,1,[ДОКТОР НЕМЕТ] *Фыркает*
subtitle:Liz_MSC_Smug:1,Liz_MSC_Smug,Liz_MSC_Smug_es,1,[ДОКТОР НЕМЕТ] *Самодовольно хмыкает*
subtitle:Liz_MSC_Sneer:1,Liz_MSC_Sneer,Liz_MSC_Sneer_es,1,[ДОКТОР НЕМЕТ] *Саркастично фыркает*
subtitle:Liz_MSC_Sneer2:1,Liz_MSC_Sneer2,Liz_MSC_Sneer2_es,1,[ДОКТОР НЕМЕТ] Ну и ну... (смех)
subtitle:Liz_MSC_Title:1,Liz_MSC_Title,Liz_MSC_Title_es,1,[???] Академия побегов: Побег с Острова Анти-Побегов!
subtitle:Liz_MSC_Title:2,Liz_MSC_Title,Liz_MSC_Title_es,2,Ха-ха-ха!
subtitle:Liz_MSC_ToMeScientists:1,Liz_MSC_ToMeScientists,Liz_MSC_ToMeScientists_es,1,"[ДОКТОР НЕМЕТ] Ко мне, мои учёные!"
subtitle:Liz_MSC_UnhingedLaugh:1,Liz_MSC_UnhingedLaugh,Liz_MSC_UnhingedLaugh_es,1,[ДОКТОР НЕМЕТ] *Смеётся безумно*
subtitle:Liz_MSC_UnhingedLaugh2:1,Liz_MSC_UnhingedLaugh2,Liz_MSC_UnhingedLaugh2_es,1,[ДОКТОР НЕМЕТ] *Смеётся безумно*
subtitle:Liz_SNK_CubicleConfinement:1,Liz_SNK_CubicleConfinement,Liz_SNK_CubicleConfinement_es,1,*Динь-дон*
subtitle:Liz_SNK_CubicleConfinement:2,Liz_SNK_CubicleConfinement,Liz_SNK_CubicleConfinement_es,2,[ДОКТОР НЕМЕТ] Первый этаж: Офисы
subtitle:Liz_SNK_ExperimentBegun:1,Liz_SNK_ExperimentBegun,Liz_SNK_ExperimentBegun_es,1,[ДОКТОР НЕМЕТ] Заблокируйте двери лаборатории!
subtitle:Liz_SNK_ExperimentBegun:2,Liz_SNK_ExperimentBegun,Liz_SNK_ExperimentBegun_es,2,Экспериммент начался!
subtitle:Liz_SNK_ExperimentCountdown:1,Liz_SNK_ExperimentCountdown,Liz_SNK_ExperimentCountdown_es,1,[ДОКТОР НЕМЕТ] Запущен обратный отсчёт эксперимента!
subtitle:Liz_SNK_ExperimentCountdown:2,Liz_SNK_ExperimentCountdown,Liz_SNK_ExperimentCountdown_es,2,"Все ключевые учёные, к входу в лабораторию!"
subtitle:Liz_SNK_FloorTwoLaundry:1,Liz_SNK_FloorTwoLaundry,Liz_SNK_FloorTwoLaundry_es,1,*Динь-дон*
subtitle:Liz_SNK_FloorTwoLaundry:2,Liz_SNK_FloorTwoLaundry,Liz_SNK_FloorTwoLaundry_es,2,[ДОКТОР НЕМЕТ] Второй этаж: Прачечная
subtitle:Liz_SNK_LabLevel_ALT:1,Liz_SNK_LabLevel_ALT,Liz_SNK_LabLevel_ALT_es,1,*Динь-дон*
subtitle:Liz_SNK_LabLevel_ALT:2,Liz_SNK_LabLevel_ALT,Liz_SNK_LabLevel_ALT_es,2,[ДОКТОР НЕМЕТ] Третий этаж: Лаборатория
subtitle:Liz_SNK_LavaConvertersStartup:1,Liz_SNK_LavaConvertersStartup,Liz_SNK_LavaConvertersStartup_es,1,[ДОКТОР НЕМЕТ] Конвертеры лавы вошли в фазу запуска!
subtitle:Liz_SNK_LavaConvertersStartup:2,Liz_SNK_LavaConvertersStartup,Liz_SNK_LavaConvertersStartup_es,2,Сила вулкана в одно нажатие кнопки...! Великолепно!
subtitle:Liz_SNK_NoBathroomBreaks_ALT:1,Liz_SNK_NoBathroomBreaks_ALT,Liz_SNK_NoBathroomBreaks_ALT_es,1,[ДОКТОР НЕМЕТ] И небольшое напоминание:
subtitle:Liz_SNK_NoBathroomBreaks_ALT:2,Liz_SNK_NoBathroomBreaks_ALT,Liz_SNK_NoBathroomBreaks_ALT_es,2,после начала эксперимента в туалет ходить нельзя.
subtitle:Liz_SNK_NoBathroomBreaks_ALT:3,Liz_SNK_NoBathroomBreaks_ALT,Liz_SNK_NoBathroomBreaks_ALT_es,3,"Я смотрю на тебя, Тодд. Ты ел молочное на обед."
subtitle:Liz_SNK_RealityStabilizers:1,Liz_SNK_RealityStabilizers,Liz_SNK_RealityStabilizers_es,1,[ДОКТОР НЕМЕТ] Стабилизаторы реальности активны!
subtitle:Liz_SNK_RealityStabilizers:2,Liz_SNK_RealityStabilizers,Liz_SNK_RealityStabilizers_es,2,Теперь эскапистам некуда деваться!
subtitle:Liz_SNK_ScienceProhibited:1,Liz_SNK_ScienceProhibited,Liz_SNK_ScienceProhibited_es,1,*Динь-дон*
subtitle:Liz_SNK_ScienceProhibited:2,Liz_SNK_ScienceProhibited,Liz_SNK_ScienceProhibited_es,2,"[ДОКТОР НЕМЕТ] Помните: наука строго запрещена, пока лифт движется."
subtitle:Liz_SNK_ScienceStorage:1,Liz_SNK_ScienceStorage,Liz_SNK_ScienceStorage_es,1,*Динь-дон*
subtitle:Liz_SNK_ScienceStorage:2,Liz_SNK_ScienceStorage,Liz_SNK_ScienceStorage_es,2,[ДОКТОР НЕМЕТ] Подвал: Склад научного оборудования
subtitle:Liz_SNK_ShowGuestsMight:1,Liz_SNK_ShowGuestsMight,Liz_SNK_ShowGuestsMight_es,1,[ДОКТОР НЕМЕТ] Стража! Пора показать нашим гостям мощь
subtitle:Liz_SNK_ShowGuestsMight:2,Liz_SNK_ShowGuestsMight,Liz_SNK_ShowGuestsMight_es,2,учёных «Анти-Побег»!
subtitle:Liz_SNK_ShowGuestsMight:3,Liz_SNK_ShowGuestsMight,Liz_SNK_ShowGuestsMight_es,3,За мной!
subtitle:Liz_SNK_ShowGuestsMight_ForScience:1,Liz_SNK_ShowGuestsMight_ForScience,Liz_SNK_ShowGuestsMight_ForScience_es,1,[ДОКТОР НЕМЕТ] Стража! Пора показать нашим гостям мощь
subtitle:Liz_SNK_ShowGuestsMight_ForScience:2,Liz_SNK_ShowGuestsMight_ForScience,Liz_SNK_ShowGuestsMight_ForScience_es,2,учёных «Анти-Побег»!
subtitle:Liz_SNK_ShowGuestsMight_ForScience:3,Liz_SNK_ShowGuestsMight_ForScience,Liz_SNK_ShowGuestsMight_ForScience_es,3,За мной!
subtitle:Liz_SNK_ShowGuestsMight_ForScience:4,Liz_SNK_ShowGuestsMight_ForScience,Liz_SNK_ShowGuestsMight_ForScience_es,4,[УЧЁНЫЕ] Ради науки!!
subtitle:Liz_SNK_TimeScienceNigh:1,Liz_SNK_TimeScienceNigh,Liz_SNK_TimeScienceNigh_es,1,[ДОКТОР НЕМЕТ] Время науки наступило!
subtitle:Liz_SNK_TimeScienceNigh:2,Liz_SNK_TimeScienceNigh,Liz_SNK_TimeScienceNigh_es,2,Двигайтесь к эксперименту!
subtitle:Liz_SNK_WhatWaitingFor:1,Liz_SNK_WhatWaitingFor,Liz_SNK_WhatWaitingFor_es,1,"[ДОКТОР НЕМЕТ] Учёные, здравствуйте... чего вы ждёте?! На лабораторию!"
subtitle:Liz_SNK_WhatWaitingFor:2,Liz_SNK_WhatWaitingFor,Liz_SNK_WhatWaitingFor_es,2,Приходится всё повторять этим идиотам...
subtitle:Mads_MSC_Annoyed_Alt1:1,Mads_MSC_Annoyed_Alt1,Mads_MSC_Annoyed_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] *Раздражённо рычит*
subtitle:Mads_MSC_Groan:1,Mads_MSC_Groan,Mads_MSC_Groan_es,1,[ПРОФЕССОР МОНСТРОНГ] *Бессознательный стон*
subtitle:Mads_MSC_Groan_Alt1:1,Mads_MSC_Groan_Alt1,Mads_MSC_Groan_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] *Бессознательный стон*
subtitle:Mads_MSC_Groan_Alt2:1,Mads_MSC_Groan_Alt2,Mads_MSC_Groan_Alt2_es,1,[ПРОФЕССОР МОНСТРОНГ] *Бессознательный стон*
subtitle:Mads_MSC_ThatJackass_Alt1:1,Mads_MSC_ThatJackass_Alt1,Mads_MSC_ThatJackass_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] Горацио…
subtitle:Mads_MSC_ThatJackass_Alt1:2,Mads_MSC_ThatJackass_Alt1,Mads_MSC_ThatJackass_Alt1_es,2,Этот идиот.
subtitle:Mads_SAW_BetterBelieveIt:1,Mads_SAW_BetterBelieveIt,Mads_SAW_BetterBelieveIt_es,1,"[ПРОФЕССОР МОНСТРОНГ] Поверь, это так."
subtitle:Mads_SAW_BetterReimburseMe:1,Mads_SAW_BetterReimburseMe,Mads_SAW_BetterReimburseMe_es,1,[ПРОФЕССОР МОНСТРОНГ] Горацио бы лучше отдал мне деньги за запчасти в этот раз...
subtitle:Mads_SAW_BetterReimburseMe_Alt1:1,Mads_SAW_BetterReimburseMe_Alt1,Mads_SAW_BetterReimburseMe_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] Виндзору бы лучше возместить мне стоимость запчастей в этот раз...
subtitle:Mads_SAW_CarefulPullingOut:1,Mads_SAW_CarefulPullingOut,Mads_SAW_CarefulPullingOut_es,1,[ПРОФЕССОР МОНСТРОНГ] Аккуратнее выходи -- я тебя не застраховала!
subtitle:Mads_SAW_CarefulSharp:1,Mads_SAW_CarefulSharp,Mads_SAW_CarefulSharp_es,1,[ПРОФЕССОР МОНСТРОНГ] Осторожно там. Острые края!
subtitle:Mads_SAW_FiguredOutBuzzsaw:1,Mads_SAW_FiguredOutBuzzsaw,Mads_SAW_FiguredOutBuzzsaw_es,1,"[ПРОФЕССОР МОНСТРОНГ] О, хорошо, ты разобрался с циркулярной пилой."
subtitle:Mads_SAW_HoratioJunk:1,Mads_SAW_HoratioJunk,Mads_SAW_HoratioJunk_es,1,"[ПРОФЕССОР МОНСТРОНГ] Ладно, совершим невозможное. Поднимем этот кусок хлама Горацио в воздух!"
subtitle:Mads_SAW_LizPromising:1,Mads_SAW_LizPromising,Mads_SAW_LizPromising_es,1,[ПРОФЕССОР МОНСТРОНГ] Лиз -- перспективная студентка... но немного дикая!
subtitle:Mads_SAW_NeverHearEnd:1,Mads_SAW_NeverHearEnd,Mads_SAW_NeverHearEnd_es,1,"[ПРОФЕССОР МОНСТРОНГ] О, чудесно, я ещё долго буду об этом слышать..."
subtitle:Mads_SAW_NotSupposedToHappen:1,Mads_SAW_NotSupposedToHappen,Mads_SAW_NotSupposedToHappen_es,1,[ПРОФЕССОР МОНСТРОНГ] Так не должно быть! Она нацелена прямо на дурацкую башню Горацио!
subtitle:Mads_SAW_NotSupposedToHappen_Alt1:1,Mads_SAW_NotSupposedToHappen_Alt1,Mads_SAW_NotSupposedToHappen_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] Так не должно быть! Она нацелена прямо на дурацкую башню Горацио!
subtitle:Mads_SAW_ProbablyWontExplode:1,Mads_SAW_ProbablyWontExplode,Mads_SAW_ProbablyWontExplode_es,1,"[ПРОФЕССОР МОНСТРОНГ] Идеально. Теперь, скорее всего, не взорвётся."
subtitle:Mads_SAW_ReducedToThis:1,Mads_SAW_ReducedToThis,Mads_SAW_ReducedToThis_es,1,"[ПРОФЕССОР МОНСТРОНГ] Не могу поверить, что я докатилась до этого..."
subtitle:Mads_SAW_ShouldStayOn:1,Mads_SAW_ShouldStayOn,Mads_SAW_ShouldStayOn_es,1,"[ПРОФЕССОР МОНСТРОНГ] Отлично. Это должно держаться, пока мы не пробьём звуковой барьер."
subtitle:Mads_SAW_StabalizeZAP:1,Mads_SAW_StabalizeZAP,Mads_SAW_StabalizeZAP_es,1,[ПРОФЕССОР МОНСТРОНГ] Дай только стабилизирую -- ааааааа!!!
subtitle:Mads_SAW_StabalizeZAP_Alt1:1,Mads_SAW_StabalizeZAP_Alt1,Mads_SAW_StabalizeZAP_Alt1_es,1,[ПРОФЕССОР МОНСТРОНГ] Дай только стабилизирую -- ааааааа!!!
subtitle:Mads_SAW_StraightenRocket:1,Mads_SAW_StraightenRocket,Mads_SAW_StraightenRocket_es,1,[ПРОФЕССОР МОНСТРОНГ] ...надо... выпрямить... ракету...
subtitle:Mads_SAW_WatchFumes:1,Mads_SAW_WatchFumes,Mads_SAW_WatchFumes_es,1,[ПРОФЕССОР МОНСТРОНГ] Осторожно с парами там!
subtitle:Mads_SAW_WeldItUp:1,Mads_SAW_WeldItUp,Mads_SAW_WeldItUp_es,1,"[ПРОФЕССОР МОНСТРОНГ] Да, привари! Директор не говорил, что это должно быть красиво."
subtitle:Mads_SPY_HurryUP:1,Mads_SPY_HurryUP,Mads_SPY_HurryUP_es,1,[ПРОФЕССОР МОНСТРОНГ] Поторопитесь и разберитесь уже...
subtitle:Mads_SPY_ProveIt:1,Mads_SPY_ProveIt,Mads_SPY_ProveIt_es,1,[ПРОФЕССОР МОНСТРОНГ] Было бы интересно увидеть доказательства.
