segment_id,asset_name,source_row,translation_ru
gameplay:GameplayStrings_Flashback:431:YUM_Monstrong,GameplayStrings_Flashback,431,Монстронг
gameplay:GameplayStrings_Flashback:432:YUM_Windsor,GameplayStrings_Flashback,432,ВИНДЗОР
gameplay:GameplayStrings_Flashback:433:YUM_Chef,GameplayStrings_Flashback,433,Повар
gameplay:GameplayStrings_Flashback:434:YUM_Escape,GameplayStrings_Flashback,434,ПОБЕГ
gameplay:GameplayStrings_Flashback:435:YUM_Academy,GameplayStrings_Flashback,435,АКАДЕМИЯ
gameplay:GameplayStrings_Flashback:436:YUM_Diner,GameplayStrings_Flashback,436,ДИНЕР
gameplay:GameplayStrings_Flashback:437:YUM_TopSecret,GameplayStrings_Flashback,437,Секретно
gameplay:GameplayStrings_Flashback:438:YUM_Pantry,GameplayStrings_Flashback,438,Кладовая
gameplay:GameplayStrings_Flashback:439:YUM_KeyLimePie,GameplayStrings_Flashback,439,Пирог с лаймом?
gameplay:GameplayStrings_Flashback:440:YUM_Tips,GameplayStrings_Flashback,440,Подсказки
gameplay:GameplayStrings_Flashback:441:YUM_EscapistCookbook,GameplayStrings_Flashback,441,Кулинарная<br>книга эскаписта
gameplay:GameplayStrings_Flashback:442:YUM_Burgers,GameplayStrings_Flashback,442,Бургеры
gameplay:GameplayStrings_Flashback:443:YUM_Soup,GameplayStrings_Flashback,443,Суп
gameplay:GameplayStrings_Flashback:444:YUM_Course,GameplayStrings_Flashback,444,Блюдо
gameplay:GameplayStrings_Flashback:445:YUM_Dessert,GameplayStrings_Flashback,445,Десерт
gameplay:GameplayStrings_Flashback:446:YUM_Salt,GameplayStrings_Flashback,446,Соль
gameplay:GameplayStrings_Flashback:447:YUM_Open,GameplayStrings_Flashback,447,ОТКРОЙСЯ
gameplay:GameplayStrings_Flashback:448:YUM_SesamePhrase,GameplayStrings_Flashback,448,Сезам
gameplay:GameplayStrings_Flashback:449:YUM_OpenSesameLock,GameplayStrings_Flashback,449,"«Откройся, сезам». Что это значит?"
gameplay:GameplayStrings_Flashback:450:YUM_Ginger,GameplayStrings_Flashback,450,Имбирь
gameplay:GameplayStrings_Flashback:451:YUM_Salad,GameplayStrings_Flashback,451,Салат
gameplay:GameplayStrings_Flashback:452:YUM_Sesame,GameplayStrings_Flashback,452,Сезам
gameplay:GameplayStrings_Flashback:453:YUM_Nutmeg,GameplayStrings_Flashback,453,Мускатный орех
gameplay:GameplayStrings_Flashback:454:YUM_Pepper,GameplayStrings_Flashback,454,Перец
gameplay:GameplayStrings_Flashback:455:YUM_Garlic,GameplayStrings_Flashback,455,Чеснок
gameplay:GameplayStrings_Flashback:456:YUM_Elderflower,GameplayStrings_Flashback,456,Цветы бузины
gameplay:GameplayStrings_Flashback:457:YUM_Thyme,GameplayStrings_Flashback,457,Тимьян
gameplay:GameplayStrings_Flashback:458:YUM_Oregano,GameplayStrings_Flashback,458,Орегано
gameplay:GameplayStrings_Flashback:459:YUM_MysteryMeat,GameplayStrings_Flashback,459,Загадочное мясо
gameplay:GameplayStrings_Flashback:460:YUM_MysteryMeatBlanked,GameplayStrings_Flashback,460,Загадочное _ _ _ _
gameplay:GameplayStrings_Flashback:461:YUM_Antidote,GameplayStrings_Flashback,461,Молочный коктейль-антидот
gameplay:GameplayStrings_Flashback:462:YUM_BurgerRaw,GameplayStrings_Flashback,462,Ингредиенты для бургера
gameplay:GameplayStrings_Flashback:463:YUM_Cookbook,GameplayStrings_Flashback,463,Кулинарная книга
gameplay:GameplayStrings_Flashback:464:YUM_BurgerCooked,GameplayStrings_Flashback,464,Вкусные бургеры
gameplay:GameplayStrings_Flashback:465:YUM_BurgersWrong,GameplayStrings_Flashback,465,Творческие бургеры
gameplay:GameplayStrings_Flashback:466:YUM_SaladIngredients,GameplayStrings_Flashback,466,Ингредиенты для салата
gameplay:GameplayStrings_Flashback:467:YUM_SoupIngredients,GameplayStrings_Flashback,467,Ингредиенты для супа
gameplay:GameplayStrings_Flashback:468:YUM_GarlicSoup,GameplayStrings_Flashback,468,Чеснок
gameplay:GameplayStrings_Flashback:469:YUM_Kitchetron,GameplayStrings_Flashback,469,Китче-трон 3000
gameplay:GameplayStrings_Flashback:470:YUM_DeliciousSalad,GameplayStrings_Flashback,470,Вкусный салат
gameplay:GameplayStrings_Flashback:471:YUM_CreativeSalad,GameplayStrings_Flashback,471,Творческий салат
gameplay:GameplayStrings_Flashback:472:YUM_DeliciousSoup,GameplayStrings_Flashback,472,Вкусный суп
gameplay:GameplayStrings_Flashback:473:YUM_CreativeSoup,GameplayStrings_Flashback,473,Творческий суп
gameplay:GameplayStrings_Flashback:474:YUM_Trash,GameplayStrings_Flashback,474,Выбросить
gameplay:GameplayStrings_Flashback:475:YUM_Lettuce,GameplayStrings_Flashback,475,Латук
gameplay:GameplayStrings_Flashback:476:YUM_Apples,GameplayStrings_Flashback,476,Яблоки
gameplay:GameplayStrings_Flashback:477:YUM_Celery,GameplayStrings_Flashback,477,Сельдерей
gameplay:GameplayStrings_Flashback:478:YUM_Walnuts,GameplayStrings_Flashback,478,Орехи
gameplay:GameplayStrings_Flashback:479:YUM_Dressing,GameplayStrings_Flashback,479,Заправка
gameplay:GameplayStrings_Flashback:480:change,GameplayStrings_Flashback,480,Изменить
gameplay:GameplayStrings_Flashback:481:YUM_Carrots,GameplayStrings_Flashback,481,Морковь
gameplay:GameplayStrings_Flashback:482:YUM_Onions,GameplayStrings_Flashback,482,Лук
gameplay:GameplayStrings_Flashback:483:YUM_Broth,GameplayStrings_Flashback,483,Бульон
gameplay:GameplayStrings_Flashback:484:YUM_Blend,GameplayStrings_Flashback,484,Взбить
gameplay:GameplayStrings_Flashback:485:YUM_Rare,GameplayStrings_Flashback,485,С кровью
gameplay:GameplayStrings_Flashback:486:YUM_Medium,GameplayStrings_Flashback,486,Средняя
gameplay:GameplayStrings_Flashback:487:YUM_WellDone,GameplayStrings_Flashback,487,Сильная
gameplay:GameplayStrings_Flashback:488:YUM_Burnt,GameplayStrings_Flashback,488,Сгоревшая
gameplay:GameplayStrings_Flashback:489:YUM_BurntBurger,GameplayStrings_Flashback,489,Сгоревшая котлета
gameplay:GameplayStrings_Flashback:490:YUM_WellDoneBurger,GameplayStrings_Flashback,490,Котлета с сильной прожаркой
gameplay:GameplayStrings_Flashback:491:YUM_MediumBurger,GameplayStrings_Flashback,491,Котлета средней прожарки
gameplay:GameplayStrings_Flashback:492:YUM_RawBurger,GameplayStrings_Flashback,492,Сырая котлета
gameplay:GameplayStrings_Flashback:493:YUM_KitchenTrash,GameplayStrings_Flashback,493,Хочу что-нибудь выбросить?
gameplay:GameplayStrings_Flashback:494:YUM_KitchenTrashNo,GameplayStrings_Flashback,494,"Лучше, пожалуй, оставить."
gameplay:GameplayStrings_Flashback:495:YUM_letsCook,GameplayStrings_Flashback,495,Пора отправлять этих красавцев на гриль!
gameplay:GameplayStrings_Flashback:496:YUM_burgersToGrill,GameplayStrings_Flashback,496,"Либо гриль, либо на гриле…"
gameplay:GameplayStrings_Flashback:497:YUM_needSpatula,GameplayStrings_Flashback,497,Пора пустить в ход лопатку от Китче-трона!
gameplay:GameplayStrings_Flashback:498:YUM_KitchetronIntroduction,GameplayStrings_Flashback,498,<size=0.5em>Атомный</size><br>Китче-трон 3000
gameplay:GameplayStrings_Flashback:499:YUM_KeyLimeClue1,GameplayStrings_Flashback,499,Один кусок пирожного с ключевым лаймом.
gameplay:GameplayStrings_Flashback:500:YUM_KeyLimeClue2,GameplayStrings_Flashback,500,Два куска лаймового пирожного.
gameplay:GameplayStrings_Flashback:501:YUM_KeyLimeClue3,GameplayStrings_Flashback,501,Три куска лаймового пирожного.
gameplay:GameplayStrings_Flashback:502:YUM_KeyLimeClue4,GameplayStrings_Flashback,502,Четыре куска лаймового пирожного.
gameplay:GameplayStrings_Flashback:503:YUM_KeyLimeClue5,GameplayStrings_Flashback,503,Пять кусков пайи с ключевым лаймом.
gameplay:GameplayStrings_Flashback:504:YUM_KeyLimeClue6,GameplayStrings_Flashback,504,Шесть кусков пайи с ключевым лаймом. К нему никто не притрагивался!
gameplay:GameplayStrings_Flashback:505:YUM_GrillVerb,GameplayStrings_Flashback,505,Жарить
gameplay:GameplayStrings_Flashback:506:YUM_Mustard,GameplayStrings_Flashback,506,Горчица
gameplay:GameplayStrings_Flashback:507:YUM_Ketchup,GameplayStrings_Flashback,507,Кетчуп
gameplay:GameplayStrings_Flashback:508:YUM_Pickles,GameplayStrings_Flashback,508,Маринованные огурцы
gameplay:GameplayStrings_Flashback:509:YUM_finish,GameplayStrings_Flashback,509,Завершить
gameplay:GameplayStrings_Flashback:510:YUM_alreadyCooking,GameplayStrings_Flashback,510,У меня уже есть котлеты на гриле.
gameplay:GameplayStrings_Flashback:511:YUM_SecretIngredient,GameplayStrings_Flashback,511,Пора добавить секретный ингредиент…
gameplay:GameplayStrings_Flashback:512:YUM_SecretIngredientWrong,GameplayStrings_Flashback,512,"Нет, что-то не так…"
gameplay:GameplayStrings_Flashback:513:YUM_NoMeat,GameplayStrings_Flashback,513,В нём даже мяса нет!
gameplay:GameplayStrings_Flashback:514:YUM_JellyStrawberry,GameplayStrings_Flashback,514,Клубничное желе. Ммм!
gameplay:GameplayStrings_Flashback:515:YUM_JellyOrange,GameplayStrings_Flashback,515,Апельсиновое желе. Освежает!
gameplay:GameplayStrings_Flashback:516:YUM_JellyBroccoli,GameplayStrings_Flashback,516,Желе из брокколи. Пропущу…
gameplay:GameplayStrings_Flashback:517:YUM_DessertRecipe_Header,GameplayStrings_Flashback,517,Секретный десерт
gameplay:GameplayStrings_Flashback:518:YUM_JellyPromptA,GameplayStrings_Flashback,518,Вкусное желе открывает многие двери.
gameplay:GameplayStrings_Flashback:519:YUM_DessertSign,GameplayStrings_Flashback,519,"Замок ненадежен, десерт съешь первым!"
gameplay:GameplayStrings_Flashback:520:YUM_Remove,GameplayStrings_Flashback,520,Убрать
gameplay:GameplayStrings_Flashback:521:YUM_WindupKey,GameplayStrings_Flashback,521,Ключ для заводки
gameplay:GameplayStrings_Flashback:522:YUM_OfficeDirectionSign,GameplayStrings_Flashback,522,Кабинет шефа <br> <br>Парковка<br> <br>
gameplay:GameplayStrings_Flashback:523:YUM_DeliciousPies,GameplayStrings_Flashback,523,Вкуснейшие пироги от верха до низа!
gameplay:GameplayStrings_Flashback:524:YUM_UnlockKitchenPuzzle,GameplayStrings_Flashback,524,Открыть кухню
gameplay:GameplayStrings_Flashback:525:YUM_KitchetronLockHint1,GameplayStrings_Flashback,525,Ты видел эти символы где-нибудь ещё?
gameplay:GameplayStrings_Flashback:526:YUM_KitchetronLockHint2,GameplayStrings_Flashback,526,Некоторые названия песен звучат очень знакомо…
gameplay:GameplayStrings_Flashback:527:YUM_KitchetronLockHint3,GameplayStrings_Flashback,527,"Похоже, название этой картины — «Правее заката»…"
gameplay:GameplayStrings_Flashback:528:YUM_JukeboxRecap,GameplayStrings_Flashback,528,"Найди названия песен, которые соответствуют картинам…"
